<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
07/02/20,000000,1569.3000000,1577.7000000,1563.6000000,1573.8000000,249531
09/02/20,000000,1575.8000000,1580.2000000,1572.6000000,1578.3000000,10584
10/02/20,000000,1578.3000000,1580.5000000,1571.5000000,1575.4000000,172597
11/02/20,000000,1575.5000000,1577.5000000,1565.2000000,1570.3000000,210681
12/02/20,000000,1570.3000000,1574.4000000,1564.4000000,1572.8000000,171920
13/02/20,000000,1572.8000000,1581.7000000,1572.0000000,1580.4000000,245995
14/02/20,000000,1580.3000000,1588.2000000,1576.0000000,1586.9000000,201232
16/02/20,000000,1585.1000000,1586.2000000,1583.3000000,1586.0000000,4547
17/02/20,000000,1586.1000000,1589.0000000,1581.8000000,1587.0000000,68359
18/02/20,000000,1587.1000000,1608.2000000,1587.0000000,1603.7000000,303905
19/02/20,000000,1603.8000000,1615.9000000,1602.4000000,1613.0000000,293319
20/02/20,000000,1613.1000000,1626.5000000,1606.6000000,1624.8000000,362618
21/02/20,000000,1624.9000000,1652.1000000,1621.6000000,1645.9000000,421682
23/02/20,000000,1656.0000000,1684.1000000,1654.6000000,1668.2000000,38986
24/02/20,000000,1668.2000000,1691.7000000,1652.8000000,1656.1000000,556253
25/02/20,000000,1656.0000000,1661.0000000,1627.0000000,1641.9000000,531146
26/02/20,000000,1641.8000000,1657.1000000,1626.7000000,1645.5000000,419059
27/02/20,000000,1645.3000000,1662.3000000,1636.7000000,1647.3000000,385213
28/02/20,000000,1647.2000000,1649.8000000,1564.0000000,1587.3000000,453632
01/03/20,000000,1592.8000000,1594.3000000,1576.3000000,1586.1000000,15270
02/03/20,000000,1585.9000000,1612.1000000,1582.5000000,1592.9000000,340417
03/03/20,000000,1592.7000000,1654.3000000,1590.9000000,1646.8000000,252731
04/03/20,000000,1646.8000000,1650.6000000,1632.6000000,1637.4000000,244352
05/03/20,000000,1637.2000000,1675.7000000,1636.2000000,1675.3000000,275354
06/03/20,000000,1675.2000000,1692.8000000,1645.4000000,1674.2000000,409983
08/03/20,000000,1692.6000000,1704.3000000,1680.4000000,1701.2000000,37354
09/03/20,000000,1701.2000000,1704.0000000,1658.0000000,1666.8000000,319380
10/03/20,000000,1666.6000000,1671.7000000,1641.7000000,1652.4000000,203080
11/03/20,000000,1652.4000000,1671.8000000,1632.7000000,1643.4000000,184978
12/03/20,000000,1643.3000000,1651.0000000,1560.6000000,1576.7000000,276907
13/03/20,000000,1576.4000000,1597.9000000,1504.1000000,1528.9000000,254854
15/03/20,000000,1563.8000000,1574.8000000,1539.8000000,1557.5000000,36931
16/03/20,000000,1557.5000000,1560.8000000,1450.9000000,1507.2000000,364779
17/03/20,000000,1507.0000000,1554.3000000,1465.6000000,1538.3000000,258610
18/03/20,000000,1538.3000000,1540.6000000,1473.8000000,1499.6000000,263613
19/03/20,000000,1499.8000000,1500.4000000,1457.5000000,1474.1000000,174688
20/03/20,000000,1474.1000000,1519.4000000,1473.5000000,1501.1000000,162978
22/03/20,000000,1505.0000000,1510.7000000,1484.6000000,1493.9000000,19543
23/03/20,000000,1493.8000000,1576.0000000,1488.2000000,1575.5000000,172481
24/03/20,000000,1575.7000000,1699.3000000,1569.4000000,1692.3000000,267691
25/03/20,000000,1692.2000000,1694.5000000,1615.2000000,1638.4000000,157816
26/03/20,000000,1638.6000000,1672.5000000,1611.0000000,1636.6000000,132311
27/03/20,000000,1636.5000000,1647.2000000,1611.5000000,1630.6000000,47506
29/03/20,000000,1641.2000000,1652.8000000,1634.4000000,1642.6000000,639
30/03/20,000000,1642.6000000,1645.6000000,1607.2000000,1638.2000000,7593
31/03/20,000000,1638.3000000,1642.0000000,1576.0000000,1592.2000000,140083
01/04/20,000000,1592.0000000,1612.4000000,1581.2000000,1604.9000000,126336
02/04/20,000000,1605.0000000,1645.6000000,1595.2000000,1637.0000000,127043
03/04/20,000000,1636.7000000,1652.1000000,1624.4000000,1648.8000000,114515
05/04/20,000000,1647.7000000,1651.6000000,1639.3000000,1651.0000000,6465
06/04/20,000000,1651.1000000,1742.6000000,1638.2000000,1728.0000000,163654
07/04/20,000000,1727.6000000,1734.5000000,1672.0000000,1679.2000000,153614
08/04/20,000000,1679.0000000,1695.8000000,1670.7000000,1680.5000000,110585
09/04/20,000000,1680.4000000,1754.5000000,1680.0000000,1740.6000000,165484
12/04/20,000000,1742.3000000,1747.7000000,1731.8000000,1738.7000000,7817
13/04/20,000000,1738.6000000,1772.8000000,1724.2000000,1768.2000000,147213
14/04/20,000000,1768.0000000,1788.8000000,1747.1000000,1751.3000000,195347
15/04/20,000000,1751.3000000,1759.8000000,1731.6000000,1742.4000000,161657
16/04/20,000000,1742.5000000,1768.0000000,1716.4000000,1730.8000000,183636
17/04/20,000000,1731.0000000,1736.5000000,1691.2000000,1694.5000000,184135
19/04/20,000000,1693.0000000,1697.1000000,1686.2000000,1689.5000000,6820
20/04/20,000000,1689.7000000,1718.4000000,1685.0000000,1706.3000000,165724
21/04/20,000000,1706.5000000,1718.0000000,1666.2000000,1706.0000000,204905
22/04/20,000000,1705.9000000,1742.4000000,1695.4000000,1735.1000000,173349
23/04/20,000000,1735.1000000,1764.2000000,1730.6000000,1748.6000000,168285
24/04/20,000000,1748.4000000,1760.2000000,1725.4000000,1745.7000000,158106
26/04/20,000000,1745.0000000,1745.8000000,1737.1000000,1743.4000000,4599
27/04/20,000000,1743.3000000,1745.8000000,1717.0000000,1720.5000000,134665
28/04/20,000000,1720.5000000,1731.9000000,1704.1000000,1720.1000000,157994
29/04/20,000000,1720.1000000,1733.5000000,1708.2000000,1729.8000000,154434
30/04/20,000000,1729.6000000,1737.0000000,1687.5000000,1695.6000000,200183
01/05/20,000000,1695.7000000,1714.4000000,1676.0000000,1710.2000000,154314
03/05/20,000000,1711.2000000,1711.7000000,1700.3000000,1707.1000000,6868
04/05/20,000000,1707.1000000,1726.0000000,1702.3000000,1711.8000000,132696
05/05/20,000000,1711.7000000,1717.8000000,1695.4000000,1712.5000000,166637
06/05/20,000000,1712.4000000,1716.6000000,1683.0000000,1692.2000000,179889
07/05/20,000000,1692.2000000,1733.2000000,1686.8000000,1724.7000000,200777
08/05/20,000000,1724.8000000,1735.5000000,1703.1000000,1704.8000000,185300
10/05/20,000000,1706.0000000,1711.3000000,1704.5000000,1708.7000000,5557
11/05/20,000000,1708.6000000,1713.8000000,1692.1000000,1699.4000000,148010
12/05/20,000000,1699.5000000,1716.7000000,1693.5000000,1705.7000000,139741
13/05/20,000000,1705.6000000,1727.9000000,1701.6000000,1726.5000000,176294
14/05/20,000000,1726.6000000,1746.5000000,1716.0000000,1742.1000000,192669
15/05/20,000000,1742.1000000,1761.2000000,1736.8000000,1754.1000000,178583
17/05/20,000000,1757.5000000,1768.3000000,1755.2000000,1766.5000000,12536
18/05/20,000000,1766.4000000,1775.8000000,1729.4000000,1736.9000000,241972
19/05/20,000000,1737.0000000,1751.6000000,1727.2000000,1749.6000000,166639
20/05/20,000000,1749.5000000,1757.6000000,1744.0000000,1749.8000000,153438
21/05/20,000000,1749.7000000,1749.7000000,1715.3000000,1725.5000000,187269
22/05/20,000000,1725.6000000,1742.0000000,1722.5000000,1734.7000000,141535
24/05/20,000000,1734.8000000,1736.9000000,1729.6000000,1730.6000000,2341
25/05/20,000000,1730.6000000,1731.5000000,1718.0000000,1727.1000000,52893
26/05/20,000000,1727.0000000,1737.2000000,1700.0000000,1705.5000000,167758
27/05/20,000000,1705.4000000,1713.2000000,1684.2000000,1707.9000000,94194
28/05/20,000000,1708.2000000,1736.4000000,1705.0000000,1736.2000000,9850
29/05/20,000000,1736.2000000,1754.5000000,1725.3000000,1743.0000000,137062
31/05/20,000000,1751.7000000,1758.6000000,1748.9000000,1755.2000000,6304
01/06/20,000000,1755.2000000,1761.0000000,1737.6000000,1755.2000000,138863
02/06/20,000000,1755.2000000,1757.0000000,1728.0000000,1733.2000000,168306
03/06/20,000000,1733.1000000,1733.8000000,1690.3000000,1703.1000000,243416
04/06/20,000000,1703.1000000,1729.0000000,1698.9000000,1718.7000000,189924
05/06/20,000000,1718.6000000,1723.2000000,1671.7000000,1688.6000000,261311
07/06/20,000000,1686.7000000,1688.2000000,1680.7000000,1684.6000000,5253
08/06/20,000000,1684.7000000,1707.6000000,1684.6000000,1703.8000000,146647
09/06/20,000000,1703.8000000,1729.4000000,1697.6000000,1719.4000000,174143
10/06/20,000000,1719.4000000,1749.8000000,1714.1000000,1744.4000000,192633
11/06/20,000000,1744.5000000,1754.9000000,1727.5000000,1733.2000000,191423
12/06/20,000000,1733.5000000,1753.0000000,1728.2000000,1737.3000000,140275
14/06/20,000000,1740.7000000,1743.8000000,1735.8000000,1740.9000000,4432
15/06/20,000000,1740.8000000,1742.2000000,1706.2000000,1730.5000000,191539
16/06/20,000000,1730.5000000,1739.5000000,1721.8000000,1734.7000000,124318
17/06/20,000000,1734.5000000,1739.3000000,1717.3000000,1737.0000000,131227
18/06/20,000000,1736.9000000,1749.2000000,1722.7000000,1730.6000000,149006
19/06/20,000000,1730.6000000,1760.9000000,1729.9000000,1756.2000000,167012
21/06/20,000000,1765.8000000,1766.2000000,1759.4000000,1762.5000000,9063
22/06/20,000000,1762.4000000,1779.0000000,1753.5000000,1767.2000000,210176
23/06/20,000000,1767.2000000,1787.0000000,1758.3000000,1784.9000000,187995
24/06/20,000000,1784.8000000,1796.1000000,1764.1000000,1771.6000000,225654
25/06/20,000000,1771.6000000,1779.6000000,1764.5000000,1775.8000000,141362
26/06/20,000000,1775.7000000,1786.2000000,1754.0000000,1784.8000000,189230
28/06/20,000000,1789.2000000,1790.4000000,1784.1000000,1784.8000000,6683
29/06/20,000000,1784.9000000,1789.4000000,1776.5000000,1784.8000000,119776
30/06/20,000000,1784.8000000,1804.0000000,1774.8000000,1799.4000000,184308
01/07/20,000000,1799.3000000,1807.7000000,1767.9000000,1778.3000000,250189
02/07/20,000000,1778.1000000,1791.7000000,1766.3000000,1787.0000000,171962
03/07/20,000000,1786.8000000,1788.9000000,1783.4000000,1787.3000000,38701
05/07/20,000000,1787.0000000,1788.8000000,1785.3000000,1786.4000000,2250
06/07/20,000000,1786.5000000,1799.0000000,1779.2000000,1794.9000000,133063
07/07/20,000000,1794.9000000,1810.8000000,1781.2000000,1807.1000000,205296
08/07/20,000000,1807.2000000,1829.8000000,1803.8000000,1818.4000000,193769
09/07/20,000000,1818.3000000,1825.5000000,1799.6000000,1808.9000000,233055
10/07/20,000000,1808.9000000,1817.0000000,1796.5000000,1801.8000000,181794
12/07/20,000000,1803.4000000,1806.0000000,1802.1000000,1803.9000000,4425
13/07/20,000000,1803.9000000,1818.7000000,1802.8000000,1804.9000000,166602
14/07/20,000000,1804.9000000,1815.0000000,1791.1000000,1812.7000000,210558
15/07/20,000000,1813.1000000,1819.5000000,1804.0000000,1815.9000000,167799
16/07/20,000000,1815.9000000,1816.2000000,1794.1000000,1798.1000000,178604
17/07/20,000000,1798.1000000,1813.9000000,1795.2000000,1812.1000000,149538
19/07/20,000000,1812.3000000,1812.5000000,1809.8000000,1810.3000000,3442
20/07/20,000000,1810.3000000,1823.4000000,1806.6000000,1819.3000000,159696
21/07/20,000000,1819.3000000,1848.8000000,1817.2000000,1844.8000000,253937
22/07/20,000000,1844.8000000,1874.5000000,1844.4000000,1869.0000000,346640
23/07/20,000000,1869.1000000,1897.7000000,1863.1000000,1883.3000000,355248
24/07/20,000000,1883.4000000,1904.6000000,1880.5000000,1900.3000000,242337
26/07/20,000000,1901.2000000,1911.9000000,1899.0000000,1910.8000000,21978
27/07/20,000000,1910.8000000,1961.8000000,1909.4000000,1959.3000000,346142
28/07/20,000000,1959.1000000,1974.7000000,1900.2000000,1949.7000000,357915
29/07/20,000000,1949.7000000,1974.9000000,1935.2000000,1959.3000000,155651
30/07/20,000000,1959.1000000,1976.6000000,1930.0000000,1973.3000000,20892
31/07/20,000000,1973.3000000,2005.4000000,1972.3000000,1994.0000000,266425
02/08/20,000000,1997.4000000,2009.5000000,1993.6000000,1998.8000000,15112
03/08/20,000000,1998.8000000,1999.2000000,1975.2000000,1991.8000000,160098
04/08/20,000000,1991.6000000,2048.6000000,1982.6000000,2048.3000000,274290
05/08/20,000000,2048.2000000,2070.3000000,2027.5000000,2051.2000000,345429
06/08/20,000000,2051.2000000,2089.2000000,2049.0000000,2082.0000000,307171
07/08/20,000000,2082.1000000,2084.1000000,2024.8000000,2046.1000000,366242
09/08/20,000000,2044.8000000,2047.5000000,2028.7000000,2037.2000000,11690
10/08/20,000000,2037.2000000,2060.8000000,2027.8000000,2038.2000000,236504
11/08/20,000000,2038.1000000,2038.2000000,1911.3000000,1919.1000000,554494
12/08/20,000000,1919.0000000,1961.0000000,1874.2000000,1932.1000000,436434
13/08/20,000000,1932.1000000,1974.8000000,1928.5000000,1965.5000000,342749
14/08/20,000000,1965.6000000,1969.8000000,1939.1000000,1953.7000000,226016
16/08/20,000000,1956.4000000,1959.9000000,1942.4000000,1943.0000000,10064
17/08/20,000000,1942.7000000,2000.8000000,1939.1000000,1992.4000000,274125
18/08/20,000000,1992.7000000,2024.6000000,1985.2000000,2014.4000000,351953
19/08/20,000000,2014.3000000,2015.0000000,1930.5000000,1935.2000000,440751
20/08/20,000000,1935.1000000,1963.1000000,1928.9000000,1960.7000000,363901
21/08/20,000000,1960.5000000,1963.1000000,1916.6000000,1947.4000000,344886
23/08/20,000000,1947.9000000,1949.0000000,1938.1000000,1942.5000000,7690
24/08/20,000000,1942.5000000,1970.3000000,1930.8000000,1936.1000000,276417
25/08/20,000000,1936.2000000,1944.1000000,1919.1000000,1936.1000000,267629
26/08/20,000000,1935.9000000,1963.4000000,1908.4000000,1961.7000000,330812
27/08/20,000000,1961.7000000,1987.0000000,1914.7000000,1933.8000000,453049
28/08/20,000000,1933.6000000,1983.0000000,1928.2000000,1972.6000000,321684
30/08/20,000000,1973.9000000,1985.8000000,1973.4000000,1982.0000000,10921
31/08/20,000000,1982.1000000,1985.5000000,1962.3000000,1974.3000000,231777
01/09/20,000000,1974.2000000,2001.2000000,1969.2000000,1979.5000000,279263
02/09/20,000000,1979.4000000,1980.4000000,1938.9000000,1950.7000000,320290
03/09/20,000000,1950.8000000,1956.6000000,1927.2000000,1934.5000000,295691
04/09/20,000000,1934.6000000,1956.6000000,1921.6000000,1940.9000000,290384
06/09/20,000000,1938.0000000,1944.5000000,1937.6000000,1940.6000000,4643
07/09/20,000000,1940.7000000,1947.5000000,1929.4000000,1937.1000000,93621
08/09/20,000000,1937.1000000,1948.3000000,1911.7000000,1937.0000000,308722
09/09/20,000000,1936.9000000,1959.7000000,1926.3000000,1955.4000000,221232
10/09/20,000000,1955.4000000,1975.2000000,1948.6000000,1952.5000000,254807
11/09/20,000000,1952.4000000,1963.4000000,1944.0000000,1948.1000000,195984
13/09/20,000000,1948.9000000,1951.8000000,1945.2000000,1950.1000000,3568
14/09/20,000000,1950.1000000,1972.5000000,1947.2000000,1966.2000000,187670
15/09/20,000000,1966.1000000,1982.4000000,1955.6000000,1961.5000000,225070
16/09/20,000000,1961.5000000,1983.8000000,1957.2000000,1968.1000000,283854
17/09/20,000000,1968.1000000,1968.3000000,1938.2000000,1954.5000000,257033
18/09/20,000000,1954.5000000,1968.2000000,1951.6000000,1957.1000000,168403
20/09/20,000000,1957.3000000,1958.3000000,1952.5000000,1955.2000000,5228
21/09/20,000000,1955.1000000,1962.9000000,1885.4000000,1922.4000000,371495
22/09/20,000000,1922.3000000,1925.5000000,1898.9000000,1908.8000000,275005
23/09/20,000000,1908.7000000,1909.9000000,1855.1000000,1857.2000000,395593
24/09/20,000000,1857.2000000,1880.9000000,1851.0000000,1872.0000000,312841
25/09/20,000000,1871.9000000,1879.3000000,1854.1000000,1864.3000000,215282
27/09/20,000000,1862.7000000,1869.1000000,1862.3000000,1865.4000000,3812
28/09/20,000000,1865.3000000,1889.5000000,1851.1000000,1887.6000000,225429
29/09/20,000000,1887.4000000,1904.8000000,1880.8000000,1902.1000000,207585
30/09/20,000000,1902.0000000,1908.2000000,1885.8000000,1893.2000000,255101
01/10/20,000000,1893.2000000,1917.9000000,1890.0000000,1909.6000000,255820
02/10/20,000000,1909.5000000,1923.6000000,1895.2000000,1904.1000000,205742
04/10/20,000000,1910.9000000,1910.9000000,1902.6000000,1908.0000000,5959
05/10/20,000000,1908.1000000,1924.9000000,1891.2000000,1918.3000000,170035
06/10/20,000000,1918.2000000,1927.0000000,1878.2000000,1884.6000000,214598
07/10/20,000000,1884.6000000,1902.4000000,1877.1000000,1890.4000000,173116
08/10/20,000000,1890.4000000,1905.3000000,1885.3000000,1899.6000000,174782
09/10/20,000000,1899.3000000,1936.8000000,1899.3000000,1936.3000000,217199
11/10/20,000000,1935.0000000,1939.4000000,1932.4000000,1935.1000000,7747
12/10/20,000000,1934.8000000,1938.0000000,1923.8000000,1929.8000000,148096
13/10/20,000000,1929.8000000,1930.6000000,1889.3000000,1896.5000000,255063
14/10/20,000000,1896.5000000,1917.5000000,1885.0000000,1902.4000000,184626
15/10/20,000000,1902.4000000,1913.7000000,1892.7000000,1910.6000000,199469
16/10/20,000000,1910.6000000,1918.7000000,1901.1000000,1902.9000000,138471
18/10/20,000000,1903.2000000,1906.6000000,1902.1000000,1904.4000000,3485
19/10/20,000000,1904.4000000,1923.4000000,1900.2000000,1906.0000000,147766
20/10/20,000000,1906.1000000,1917.6000000,1896.6000000,1913.9000000,157144
21/10/20,000000,1913.8000000,1936.0000000,1913.1000000,1924.6000000,190587
22/10/20,000000,1924.5000000,1925.2000000,1894.2000000,1907.3000000,200153
23/10/20,000000,1907.3000000,1917.3000000,1895.2000000,1903.4000000,159882
25/10/20,000000,1906.0000000,1906.3000000,1892.5000000,1900.5000000,8429
26/10/20,000000,1900.5000000,1911.1000000,1895.5000000,1904.6000000,152524
27/10/20,000000,1904.5000000,1913.8000000,1898.7000000,1907.7000000,148053
28/10/20,000000,1907.8000000,1912.6000000,1869.1000000,1880.4000000,279833
29/10/20,000000,1880.3000000,1885.1000000,1859.2000000,1868.7000000,211156
30/10/20,000000,1868.6000000,1890.9000000,1863.3000000,1878.8000000,195603
01/11/20,000000,1877.0000000,1879.5000000,1875.2000000,1877.3000000,2915
02/11/20,000000,1877.2000000,1897.2000000,1873.3000000,1895.4000000,152654
03/11/20,000000,1895.4000000,1917.5000000,1887.6000000,1915.7000000,156092
04/11/20,000000,1915.7000000,1917.9000000,1881.8000000,1905.1000000,258179
05/11/20,000000,1905.0000000,1954.3000000,1902.9000000,1947.3000000,266417
06/11/20,000000,1947.5000000,1961.8000000,1937.2000000,1951.5000000,204265
08/11/20,000000,1956.0000000,1961.1000000,1954.5000000,1959.8000000,5258
09/11/20,000000,1959.8000000,1966.1000000,1848.0000000,1870.1000000,290703
10/11/20,000000,1870.1000000,1888.9000000,1865.8000000,1875.5000000,189455
11/11/20,000000,1875.6000000,1882.5000000,1853.9000000,1863.8000000,165721
12/11/20,000000,1863.6000000,1883.0000000,1860.7000000,1874.2000000,162266
13/11/20,000000,1874.1000000,1895.8000000,1872.1000000,1888.2000000,141038
15/11/20,000000,1886.6000000,1890.2000000,1885.5000000,1888.8000000,2381
16/11/20,000000,1888.9000000,1898.0000000,1861.5000000,1888.9000000,194994
17/11/20,000000,1888.8000000,1892.7000000,1876.3000000,1881.4000000,138808
18/11/20,000000,1881.2000000,1884.2000000,1860.3000000,1870.3000000,172432
19/11/20,000000,1870.1000000,1871.5000000,1850.0000000,1861.5000000,185919
20/11/20,000000,1861.7000000,1879.2000000,1859.1000000,1869.6000000,142380
22/11/20,000000,1869.8000000,1871.3000000,1867.3000000,1870.9000000,1583
23/11/20,000000,1870.9000000,1875.0000000,1828.0000000,1833.1000000,233082
24/11/20,000000,1833.1000000,1833.8000000,1797.1000000,1806.7000000,282161
25/11/20,000000,1806.7000000,1816.3000000,1798.6000000,1806.2000000,131393
26/11/20,000000,1806.3000000,1817.0000000,1803.9000000,1807.0000000,37293
27/11/20,000000,1806.7000000,1811.5000000,1770.7000000,1783.1000000,12816
29/11/20,000000,1790.8000000,1793.3000000,1788.7000000,1789.6000000,2965
30/11/20,000000,1789.5000000,1790.3000000,1767.2000000,1781.5000000,232154
01/12/20,000000,1781.4000000,1821.1000000,1779.7000000,1814.9000000,193578
02/12/20,000000,1814.9000000,1835.7000000,1810.5000000,1834.2000000,176648
03/12/20,000000,1834.2000000,1847.4000000,1826.7000000,1843.3000000,174634
04/12/20,000000,1843.3000000,1852.7000000,1832.0000000,1842.0000000,162289
06/12/20,000000,1841.1000000,1843.0000000,1836.3000000,1838.5000000,3055
07/12/20,000000,1838.5000000,1873.0000000,1824.8000000,1867.8000000,196498
08/12/20,000000,1867.7000000,1879.8000000,1863.9000000,1874.5000000,145073
09/12/20,000000,1874.5000000,1875.0000000,1828.2000000,1838.0000000,213873
10/12/20,000000,1837.9000000,1854.2000000,1831.5000000,1840.5000000,156596
11/12/20,000000,1840.5000000,1851.8000000,1826.8000000,1843.5000000,145634
13/12/20,000000,1845.0000000,1845.6000000,1839.0000000,1841.9000000,2860
14/12/20,000000,1841.9000000,1842.9000000,1820.0000000,1830.6000000,162783
15/12/20,000000,1830.5000000,1859.3000000,1828.5000000,1856.1000000,165826
16/12/20,000000,1856.1000000,1870.0000000,1848.2000000,1868.6000000,194440
17/12/20,000000,1868.5000000,1902.0000000,1865.9000000,1889.2000000,209510
18/12/20,000000,1889.2000000,1895.7000000,1881.9000000,1886.8000000,146518
20/12/20,000000,1892.9000000,1892.9000000,1887.9000000,1888.4000000,2371
21/12/20,000000,1888.3000000,1911.9000000,1859.1000000,1884.3000000,171704
22/12/20,000000,1884.1000000,1889.4000000,1863.7000000,1868.8000000,161970
23/12/20,000000,1868.8000000,1883.7000000,1860.9000000,1876.8000000,148870
24/12/20,000000,1876.9000000,1887.4000000,1873.1000000,1882.6000000,83082
27/12/20,000000,1887.0000000,1894.7000000,1885.6000000,1892.6000000,4440
28/12/20,000000,1892.4000000,1904.1000000,1873.0000000,1880.5000000,187549
29/12/20,000000,1880.5000000,1891.3000000,1875.6000000,1882.5000000,139291
30/12/20,000000,1882.6000000,1900.2000000,1879.5000000,1899.5000000,126649
31/12/20,000000,1899.6000000,1904.9000000,1889.1000000,1901.6000000,119732
03/01/21,000000,1908.2000000,1918.9000000,1906.1000000,1917.4000000,15099
04/01/21,000000,1917.1000000,1949.2000000,1914.6000000,1945.5000000,236340
05/01/21,000000,1945.4000000,1959.0000000,1938.4000000,1954.0000000,181972
06/01/21,000000,1954.2000000,1962.5000000,1902.6000000,1925.3000000,334164
07/01/21,000000,1925.1000000,1929.6000000,1907.5000000,1917.1000000,178063
08/01/21,000000,1917.0000000,1917.3000000,1827.8000000,1849.9000000,376864
10/01/21,000000,1849.4000000,1856.0000000,1841.4000000,1844.3000000,7219
11/01/21,000000,1844.4000000,1855.6000000,1817.1000000,1847.6000000,204927
12/01/21,000000,1847.5000000,1864.0000000,1835.8000000,1859.2000000,187847
13/01/21,000000,1859.1000000,1863.0000000,1841.6000000,1847.9000000,151844
14/01/21,000000,1847.8000000,1857.3000000,1826.6000000,1846.7000000,158061
15/01/21,000000,1846.7000000,1856.6000000,1822.1000000,1827.7000000,187936
17/01/21,000000,1828.8000000,1830.0000000,1800.8000000,1810.2000000,11427
18/01/21,000000,1810.2000000,1840.6000000,1809.6000000,1836.6000000,91653
19/01/21,000000,1836.5000000,1845.0000000,1831.8000000,1840.3000000,140642
20/01/21,000000,1840.2000000,1872.4000000,1831.1000000,1869.9000000,232215
21/01/21,000000,1869.9000000,1874.6000000,1857.5000000,1869.5000000,152885
22/01/21,000000,1869.7000000,1869.9000000,1836.3000000,1855.5000000,185777
24/01/21,000000,1855.3000000,1858.5000000,1853.1000000,1856.0000000,2385
25/01/21,000000,1856.3000000,1867.4000000,1846.2000000,1854.7000000,158277
26/01/21,000000,1854.5000000,1860.8000000,1846.0000000,1849.8000000,116778
27/01/21,000000,1850.0000000,1851.5000000,1828.4000000,1838.4000000,117815
28/01/21,000000,1838.8000000,1862.9000000,1831.5000000,1845.8000000,11165
29/01/21,000000,1845.8000000,1878.9000000,1841.2000000,1849.8000000,262697
31/01/21,000000,1865.0000000,1870.0000000,1855.0000000,1858.4000000,10973
01/02/21,000000,1858.2000000,1876.0000000,1851.7000000,1860.3000000,216090
02/02/21,000000,1860.6000000,1866.3000000,1830.4000000,1837.6000000,222054
03/02/21,000000,1837.6000000,1845.9000000,1830.1000000,1835.1000000,128275
04/02/21,000000,1835.1000000,1835.5000000,1784.6000000,1796.0000000,265316
05/02/21,000000,1796.0000000,1816.0000000,1792.2000000,1815.2000000,166306
07/02/21,000000,1818.1000000,1819.6000000,1815.0000000,1818.6000000,3280
08/02/21,000000,1818.6000000,1840.6000000,1807.3000000,1831.9000000,165744
09/02/21,000000,1832.1000000,1849.5000000,1831.4000000,1836.8000000,149851
10/02/21,000000,1836.8000000,1856.6000000,1834.0000000,1842.9000000,168993
11/02/21,000000,1842.8000000,1848.6000000,1821.7000000,1826.7000000,140955
12/02/21,000000,1826.7000000,1831.5000000,1810.1000000,1824.8000000,165028
14/02/21,000000,1826.0000000,1826.3000000,1820.1000000,1820.9000000,2713
15/02/21,000000,1821.1000000,1827.1000000,1815.5000000,1818.6000000,66279
16/02/21,000000,1818.7000000,1827.0000000,1785.9000000,1787.5000000,282135
17/02/21,000000,1787.4000000,1794.2000000,1767.9000000,1777.4000000,243473
18/02/21,000000,1777.3000000,1788.8000000,1766.6000000,1770.6000000,217860
19/02/21,000000,1770.5000000,1790.9000000,1759.0000000,1783.1000000,238578
21/02/21,000000,1782.0000000,1787.4000000,1780.4000000,1782.4000000,4539
22/02/21,000000,1782.8000000,1812.4000000,1778.6000000,1810.0000000,209724
23/02/21,000000,1810.1000000,1815.2000000,1794.5000000,1805.1000000,183990
24/02/21,000000,1805.2000000,1813.0000000,1782.2000000,1802.4000000,215989
25/02/21,000000,1802.4000000,1803.5000000,1763.9000000,1768.4000000,302145
26/02/21,000000,1768.6000000,1773.8000000,1714.9000000,1733.0000000,337658
28/02/21,000000,1732.8000000,1738.3000000,1731.6000000,1737.8000000,5420
01/03/21,000000,1737.8000000,1757.4000000,1717.2000000,1722.7000000,228358
02/03/21,000000,1722.6000000,1739.1000000,1704.6000000,1735.2000000,221309
03/03/21,000000,1735.2000000,1736.2000000,1699.4000000,1708.1000000,239863
04/03/21,000000,1708.2000000,1721.6000000,1687.6000000,1691.6000000,248013
05/03/21,000000,1691.6000000,1705.7000000,1683.0000000,1698.2000000,206463
07/03/21,000000,1701.6000000,1712.0000000,1700.3000000,1705.3000000,6700
08/03/21,000000,1705.3000000,1711.3000000,1673.3000000,1681.4000000,197826
09/03/21,000000,1681.3000000,1718.7000000,1676.7000000,1714.1000000,199419
10/03/21,000000,1713.9000000,1725.8000000,1705.6000000,1725.4000000,164051
11/03/21,000000,1725.4000000,1738.0000000,1716.8000000,1721.1000000,164323
12/03/21,000000,1721.0000000,1728.0000000,1696.6000000,1725.8000000,185986
14/03/21,000000,1726.5000000,1729.6000000,1722.6000000,1723.9000000,4420
15/03/21,000000,1723.8000000,1733.2000000,1719.2000000,1729.3000000,141461
16/03/21,000000,1729.2000000,1740.5000000,1724.4000000,1730.1000000,155403
17/03/21,000000,1730.0000000,1750.6000000,1722.0000000,1747.3000000,206545
18/03/21,000000,1747.2000000,1754.2000000,1716.6000000,1733.6000000,239560
19/03/21,000000,1733.6000000,1746.1000000,1727.1000000,1743.9000000,180237
21/03/21,000000,1745.6000000,1747.0000000,1737.1000000,1737.5000000,6180
22/03/21,000000,1737.5000000,1742.1000000,1726.4000000,1738.6000000,163099
