<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
26/03/20,000000,29.8200000,30.1900000,28.3400000,29.3100000,128667
27/03/20,000000,29.0600000,29.3300000,27.1800000,28.2500000,154269
29/03/20,000000,23.8500000,24.4400000,23.0300000,23.4800000,672
30/03/20,000000,23.5000000,26.4900000,21.6500000,26.4500000,22881
31/03/20,000000,26.4200000,27.9100000,25.6900000,25.9200000,188866
01/04/20,000000,25.9900000,26.2800000,24.5600000,25.6000000,193770
02/04/20,000000,25.6100000,35.7700000,25.4500000,29.6900000,268401
03/04/20,000000,29.8900000,35.0000000,28.2500000,34.6500000,366382
05/04/20,000000,31.7600000,32.2600000,30.0300000,31.8100000,7410
06/04/20,000000,31.8400000,34.2400000,31.6700000,33.2700000,174098
07/04/20,000000,33.6600000,34.1800000,31.7400000,32.4000000,173941
08/04/20,000000,32.6300000,33.8400000,31.5400000,33.6400000,192695
09/04/20,000000,33.8200000,36.3900000,31.2200000,32.0300000,270062
12/04/20,000000,33.9900000,33.9900000,31.1100000,31.4100000,6583
13/04/20,000000,31.4100000,33.2500000,30.6300000,31.8600000,121203
14/04/20,000000,32.2500000,32.3200000,29.3800000,30.0900000,166174
15/04/20,000000,30.2600000,30.3300000,27.1600000,28.0000000,175743
16/04/20,000000,28.0500000,29.0000000,27.2000000,28.5000000,161376
17/04/20,000000,28.6600000,28.9300000,27.5800000,28.2500000,166972
19/04/20,000000,28.0500000,28.1800000,27.7000000,27.9000000,1074
20/04/20,000000,27.8800000,28.2500000,25.3700000,26.1300000,237868
21/04/20,000000,26.3300000,26.5000000,17.5100000,19.5000000,419699
22/04/20,000000,20.2300000,22.4500000,15.9800000,20.8800000,222119
23/04/20,000000,20.8900000,23.2200000,20.0700000,21.6300000,142366
24/04/20,000000,21.9300000,22.7000000,20.5000000,21.8000000,100976
26/04/20,000000,24.8700000,25.0100000,24.5700000,24.8300000,1146
27/04/20,000000,24.8600000,25.1200000,22.5000000,23.0000000,148907
28/04/20,000000,22.8200000,23.7900000,21.9200000,23.1600000,186454
29/04/20,000000,22.9300000,25.2300000,22.7300000,24.4000000,196522
30/04/20,000000,24.5300000,27.0000000,24.4100000,26.6600000,233834
01/05/20,000000,26.9500000,27.8800000,25.7600000,26.6000000,133649
03/05/20,000000,26.1000000,26.3300000,25.6100000,25.8300000,1363
04/05/20,000000,25.8500000,28.0800000,25.5000000,27.9700000,145701
05/05/20,000000,28.1000000,32.0600000,27.7700000,31.9800000,184559
06/05/20,000000,32.2700000,32.2700000,28.6600000,29.8400000,198577
07/05/20,000000,29.6400000,31.8400000,29.0800000,29.3700000,169628
08/05/20,000000,29.6000000,31.1400000,29.4300000,30.8600000,97706
10/05/20,000000,30.7000000,30.7500000,30.4500000,30.6200000,1392
11/05/20,000000,30.6500000,31.4700000,29.3500000,30.1800000,168610
12/05/20,000000,30.0700000,30.7000000,29.3500000,29.4700000,106115
13/05/20,000000,29.3500000,30.5500000,28.8600000,29.5000000,148292
14/05/20,000000,29.5200000,31.5500000,28.8800000,31.4500000,140969
15/05/20,000000,31.5200000,32.9100000,30.9400000,32.7400000,138637
17/05/20,000000,32.7800000,33.4900000,32.6900000,33.3400000,989
18/05/20,000000,33.3500000,35.7200000,33.3000000,35.5700000,156532
19/05/20,000000,35.6600000,35.7600000,34.2000000,34.5500000,116349
20/05/20,000000,34.4500000,36.4600000,34.3800000,35.8400000,120022
21/05/20,000000,35.8200000,36.9800000,35.7500000,35.9500000,106554
22/05/20,000000,36.1800000,36.2300000,33.5400000,35.1200000,110189
24/05/20,000000,34.9800000,35.1600000,34.4600000,34.7300000,755
25/05/20,000000,34.7200000,35.9700000,34.5000000,35.5800000,21145
26/05/20,000000,36.3000000,37.2400000,35.8300000,36.6600000,94510
27/05/20,000000,36.4900000,36.7100000,34.7000000,35.0100000,133386
28/05/20,000000,34.6300000,36.6300000,34.3500000,36.1900000,151755
29/05/20,000000,36.0300000,38.1700000,34.8400000,37.6100000,161078
31/05/20,000000,37.5600000,38.3100000,37.3300000,37.9800000,1759
01/06/20,000000,37.9900000,38.6800000,37.1800000,38.6100000,138761
02/06/20,000000,38.3400000,39.7500000,38.2600000,39.5800000,136908
03/06/20,000000,39.7500000,40.5300000,38.7600000,39.4500000,175830
04/06/20,000000,39.6000000,40.1000000,39.0400000,39.8900000,111320
05/06/20,000000,39.8400000,42.4800000,39.7200000,42.0700000,164821
07/06/20,000000,42.4000000,43.0300000,42.2500000,43.0300000,3902
08/06/20,000000,43.0000000,43.4100000,40.6800000,40.8000000,158081
09/06/20,000000,41.1000000,41.4500000,39.8500000,40.8700000,139450
10/06/20,000000,40.7200000,41.9900000,40.1400000,41.3600000,138653
11/06/20,000000,40.9500000,41.0100000,37.8200000,38.3300000,195357
12/06/20,000000,37.8800000,39.4500000,37.0100000,39.0400000,151828
14/06/20,000000,38.8000000,38.8000000,38.0500000,38.3200000,2192
15/06/20,000000,38.3200000,39.9000000,37.2400000,39.8900000,143439
16/06/20,000000,39.9400000,41.6500000,38.9500000,40.7400000,169295
17/06/20,000000,40.6100000,41.4600000,40.0300000,40.5400000,113705
18/06/20,000000,40.4300000,41.6400000,40.0600000,41.4300000,104758
19/06/20,000000,41.7200000,42.9200000,41.0300000,41.9200000,134216
21/06/20,000000,41.7400000,42.3400000,41.5800000,42.2100000,1331
22/06/20,000000,42.2300000,43.1800000,41.8200000,43.0200000,89791
23/06/20,000000,43.2100000,43.9300000,42.2100000,42.4000000,98234
24/06/20,000000,42.4500000,42.8900000,39.6300000,40.3200000,107416
25/06/20,000000,40.3500000,41.6400000,39.4700000,41.4000000,92625
26/06/20,000000,41.4400000,41.8100000,40.2800000,40.6400000,97700
28/06/20,000000,40.5000000,40.5600000,40.2500000,40.4500000,1273
29/06/20,000000,40.4300000,42.0000000,40.0100000,41.8500000,132677
30/06/20,000000,41.7700000,41.9800000,40.9900000,41.6300000,151526
01/07/20,000000,41.5800000,42.6200000,41.0300000,42.0900000,162821
02/07/20,000000,41.8400000,43.2300000,41.7300000,42.9200000,136587
03/07/20,000000,42.7600000,42.9900000,42.3200000,42.7800000,58913
05/07/20,000000,42.7900000,43.1000000,42.7400000,43.0500000,777
06/07/20,000000,43.0600000,43.7100000,42.7400000,43.1200000,120757
07/07/20,000000,43.1300000,43.4500000,42.4600000,43.0100000,112893
08/07/20,000000,42.8100000,43.4700000,42.7500000,43.3700000,104182
09/07/20,000000,43.3000000,43.5000000,41.9400000,42.3500000,142120
10/07/20,000000,42.3600000,43.4200000,41.3200000,43.1700000,130937
12/07/20,000000,43.1200000,43.2100000,42.7000000,43.0400000,1771
13/07/20,000000,43.0500000,43.3400000,42.1400000,42.2100000,114285
14/07/20,000000,42.2400000,43.2200000,41.8000000,43.1100000,142594
15/07/20,000000,43.1100000,43.8500000,42.7000000,43.6400000,146228
16/07/20,000000,43.7100000,43.8000000,43.1400000,43.4000000,90338
17/07/20,000000,43.4000000,43.4500000,42.6400000,43.1000000,99868
19/07/20,000000,43.0800000,43.1500000,42.9900000,43.1000000,265
20/07/20,000000,43.1100000,43.4500000,42.3600000,43.1800000,106041
21/07/20,000000,43.1700000,44.8900000,43.1600000,43.9600000,137099
22/07/20,000000,44.0300000,44.4000000,43.6200000,44.2800000,110862
23/07/20,000000,44.1000000,44.7700000,43.1300000,43.3400000,114783
24/07/20,000000,43.2700000,43.9000000,42.7900000,43.4200000,95286
26/07/20,000000,43.8000000,43.8500000,43.4300000,43.4500000,789
27/07/20,000000,43.4300000,44.2000000,42.9300000,43.9500000,102536
28/07/20,000000,44.0300000,44.3400000,43.4000000,43.6500000,76336
29/07/20,000000,43.6900000,44.2900000,43.5600000,44.1000000,96136
30/07/20,000000,44.0200000,44.2200000,41.7200000,43.6000000,215357
31/07/20,000000,43.6800000,43.7900000,42.9200000,43.7100000,124651
02/08/20,000000,43.5300000,43.6900000,43.3800000,43.4000000,569
03/08/20,000000,43.4000000,44.4600000,42.8900000,43.8800000,138167
04/08/20,000000,43.8400000,44.8200000,43.2400000,44.3600000,151739
05/08/20,000000,44.2800000,46.2300000,44.2400000,45.3300000,179312
06/08/20,000000,45.3200000,45.7100000,44.8500000,45.1200000,117226
07/08/20,000000,45.1500000,45.3000000,44.2700000,44.6900000,117208
09/08/20,000000,44.6600000,44.8100000,44.3700000,44.6500000,681
10/08/20,000000,44.6500000,45.2600000,44.5800000,44.9600000,87491
11/08/20,000000,45.0500000,45.7900000,44.3900000,44.5400000,116327
12/08/20,000000,44.6200000,45.6300000,44.4900000,45.3200000,96279
13/08/20,000000,45.3200000,45.5800000,44.8200000,45.1200000,83956
14/08/20,000000,45.2900000,45.2900000,44.4700000,44.9500000,97667
16/08/20,000000,44.8600000,45.1700000,44.7700000,45.0800000,1038
17/08/20,000000,45.0800000,45.4100000,44.5300000,45.3100000,99241
18/08/20,000000,45.2700000,45.5500000,44.7600000,45.0100000,113706
19/08/20,000000,45.1700000,45.4800000,44.8100000,45.2100000,99159
20/08/20,000000,45.1400000,45.1800000,44.0200000,44.8500000,143731
21/08/20,000000,45.0300000,45.0800000,43.5900000,44.2600000,127931
23/08/20,000000,44.5000000,44.6900000,44.3000000,44.4500000,1703
24/08/20,000000,44.4500000,45.1800000,44.2900000,45.0500000,96026
25/08/20,000000,45.1200000,46.5000000,45.0800000,46.5000000,89677
26/08/20,000000,46.4000000,46.5400000,46.0200000,46.2900000,104036
27/08/20,000000,46.1900000,46.3300000,45.0500000,45.6500000,143313
28/08/20,000000,45.6300000,45.9400000,45.3300000,45.9400000,136134
30/08/20,000000,45.8000000,45.9300000,45.8000000,45.9300000,178
31/08/20,000000,45.9200000,46.5300000,45.2100000,45.5700000,122737
01/09/20,000000,45.6000000,46.2200000,45.4700000,45.7700000,124080
02/09/20,000000,45.8300000,46.0500000,44.2000000,44.3900000,190224
03/09/20,000000,44.6500000,44.6500000,43.1500000,44.0000000,203419
04/09/20,000000,43.7600000,44.5400000,42.3000000,42.3500000,200020
06/09/20,000000,42.2000000,42.3300000,41.5100000,41.8200000,3407
07/09/20,000000,41.8000000,42.4300000,41.6400000,42.0500000,87736
08/09/20,000000,42.0800000,42.2300000,39.3100000,39.7800000,263657
09/09/20,000000,39.6500000,41.2000000,39.3700000,40.6200000,179634
10/09/20,000000,40.5800000,40.9600000,39.7100000,39.7200000,117381
11/09/20,000000,39.9600000,40.3400000,39.3800000,39.9200000,114897
13/09/20,000000,39.7800000,39.9400000,39.4600000,39.6900000,2162
14/09/20,000000,39.7000000,40.0900000,39.3000000,39.6900000,103972
15/09/20,000000,39.7000000,40.8200000,39.3900000,40.6800000,121005
16/09/20,000000,40.7200000,42.4400000,40.5900000,42.3300000,154487
17/09/20,000000,42.3200000,43.5000000,41.5000000,43.2600000,155038
18/09/20,000000,43.2200000,43.8000000,42.5300000,43.0400000,130059
20/09/20,000000,43.0100000,43.0500000,42.6800000,42.8100000,888
21/09/20,000000,42.8300000,43.3000000,40.9600000,41.6900000,149528
22/09/20,000000,41.7900000,42.2000000,41.2100000,41.8000000,115304
23/09/20,000000,41.6700000,42.6200000,41.2100000,41.5100000,104870
24/09/20,000000,41.3600000,42.0200000,41.2700000,41.7700000,79540
25/09/20,000000,41.8500000,42.3800000,41.5200000,42.2600000,58462
27/09/20,000000,42.2100000,42.4400000,42.2100000,42.4400000,398
28/09/20,000000,42.4400000,43.0300000,41.9500000,42.9400000,118357
29/09/20,000000,42.9100000,42.9700000,40.8400000,41.3700000,188331
30/09/20,000000,41.3600000,42.4900000,40.8200000,42.1200000,194086
01/10/20,000000,42.1700000,42.5600000,39.9200000,40.7100000,226026
02/10/20,000000,40.6500000,40.7700000,38.7900000,38.9000000,236216
04/10/20,000000,39.1900000,39.4000000,39.1400000,39.3500000,1753
05/10/20,000000,39.3500000,41.7800000,39.2900000,41.5300000,182004
06/10/20,000000,41.4100000,42.8400000,41.2200000,41.8600000,181704
07/10/20,000000,41.8500000,42.4200000,41.3600000,42.1500000,139345
08/10/20,000000,42.1500000,43.4700000,41.8600000,43.4500000,155857
09/10/20,000000,43.3600000,43.5700000,42.6100000,42.8200000,141128
11/10/20,000000,42.6000000,42.7100000,42.5000000,42.5400000,1879
12/10/20,000000,42.5400000,42.6100000,41.3600000,41.8100000,136186
13/10/20,000000,41.8100000,42.6800000,41.6600000,42.4700000,133058
14/10/20,000000,42.4300000,43.4500000,42.1300000,43.4400000,157610
15/10/20,000000,43.4500000,43.4800000,41.5600000,43.0000000,194356
16/10/20,000000,43.1000000,43.2100000,42.2700000,42.8500000,123819
18/10/20,000000,42.6900000,43.1300000,42.6900000,43.0100000,806
19/10/20,000000,43.0000000,43.2300000,42.3600000,42.4600000,121039
20/10/20,000000,42.4500000,43.3000000,42.1900000,42.8000000,147982
21/10/20,000000,42.9100000,43.0400000,41.4500000,41.7100000,165903
22/10/20,000000,41.5900000,42.7900000,41.4600000,42.4400000,132522
23/10/20,000000,42.4000000,42.8000000,41.5000000,41.5900000,105848
25/10/20,000000,41.8300000,41.9200000,41.2100000,41.4600000,2741
26/10/20,000000,41.4700000,41.6600000,40.5900000,40.8100000,120325
27/10/20,000000,40.8300000,41.8800000,40.7900000,41.1000000,108148
28/10/20,000000,41.0400000,41.1100000,39.2300000,39.5400000,220462
29/10/20,000000,39.7100000,39.9700000,37.2600000,38.1100000,275653
30/10/20,000000,38.2200000,38.7100000,37.4000000,37.8600000,209890
01/11/20,000000,37.3700000,37.3700000,35.7400000,36.1600000,12648
02/11/20,000000,36.1700000,39.3600000,36.0400000,39.2400000,203632
03/11/20,000000,39.2600000,40.4500000,38.6500000,40.1600000,178891
04/11/20,000000,40.1300000,41.3300000,39.4200000,41.2000000,173059
05/11/20,000000,40.9600000,41.5300000,40.3300000,40.8000000,135610
06/11/20,000000,40.6300000,40.6900000,39.3400000,39.6000000,166268
08/11/20,000000,39.6500000,40.1600000,39.4600000,40.0400000,957
09/11/20,000000,40.0700000,43.4800000,39.9500000,42.0200000,185140
10/11/20,000000,41.7500000,44.1100000,41.7100000,44.0500000,170229
11/11/20,000000,43.7700000,45.3000000,43.6000000,43.7700000,200125
12/11/20,000000,43.7300000,44.5000000,43.2600000,43.2700000,165339
13/11/20,000000,43.2000000,43.3400000,42.6300000,42.6300000,131178
15/11/20,000000,42.7100000,43.0600000,42.7100000,43.0300000,737
16/11/20,000000,43.0300000,44.6700000,42.9800000,43.8900000,155339
17/11/20,000000,43.8900000,44.2500000,43.0800000,43.7800000,130931
18/11/20,000000,43.7500000,44.8900000,43.4800000,44.1300000,147721
19/11/20,000000,43.9600000,44.5700000,43.7900000,44.1700000,116508
20/11/20,000000,44.1500000,45.2400000,44.0500000,45.2400000,120020
22/11/20,000000,45.0800000,45.2300000,45.0600000,45.1300000,475
23/11/20,000000,45.1100000,46.5600000,44.8900000,46.4500000,130944
24/11/20,000000,46.4700000,48.6000000,45.8900000,48.2500000,143460
25/11/20,000000,48.2500000,49.0600000,47.7200000,48.8100000,124572
26/11/20,000000,48.8000000,49.0000000,47.4900000,47.8500000,92858
27/11/20,000000,47.8500000,48.4600000,47.3400000,48.3000000,115137
29/11/20,000000,47.9800000,48.1000000,47.5100000,47.8100000,5407
30/11/20,000000,47.8200000,48.2900000,47.0700000,47.6100000,195971
01/12/20,000000,47.6200000,48.3000000,46.8400000,47.0300000,174020
02/12/20,000000,47.0300000,48.7600000,46.8200000,48.1200000,197762
03/12/20,000000,48.1200000,49.5600000,47.6700000,49.4500000,179651
04/12/20,000000,49.4900000,49.9200000,48.8400000,49.0300000,163759
06/12/20,000000,49.1000000,49.2500000,48.8600000,49.0600000,1741
07/12/20,000000,49.0600000,49.4300000,48.3900000,48.4200000,122723
08/12/20,000000,48.4300000,49.0000000,48.0900000,48.6500000,130273
09/12/20,000000,48.6600000,49.5500000,48.4000000,49.0100000,173825
10/12/20,000000,49.0000000,51.0600000,48.8600000,50.1800000,184923
11/12/20,000000,50.1800000,50.7400000,49.7400000,50.0700000,132056
13/12/20,000000,49.9600000,50.3000000,49.8100000,50.0800000,2113
14/12/20,000000,50.2800000,50.8000000,49.1300000,49.8900000,150461
15/12/20,000000,49.8700000,50.8900000,49.7800000,50.6200000,117814
16/12/20,000000,50.6200000,51.6500000,50.3400000,51.5000000,128755
17/12/20,000000,51.5100000,51.9000000,51.0800000,51.3800000,113808
18/12/20,000000,51.3800000,52.4800000,51.1300000,52.3700000,127382
20/12/20,000000,52.3400000,52.3400000,50.3600000,51.6000000,17143
21/12/20,000000,51.5700000,51.5900000,49.2100000,50.7000000,147113
22/12/20,000000,50.6900000,50.8600000,49.3500000,49.3800000,102679
23/12/20,000000,49.3900000,51.7800000,49.2000000,51.6800000,110632
24/12/20,000000,51.6700000,51.7700000,50.6200000,51.3000000,58197
27/12/20,000000,51.3200000,51.3700000,50.5900000,50.9700000,8242
28/12/20,000000,50.9700000,52.0500000,50.8100000,51.1200000,85132
29/12/20,000000,51.1200000,51.6900000,50.9600000,51.4100000,100734
30/12/20,000000,51.4000000,51.9200000,50.9400000,51.5600000,154269
31/12/20,000000,51.5500000,51.8400000,50.9000000,51.7200000,88731
03/01/21,000000,51.5000000,51.8200000,51.3800000,51.7400000,2176
04/01/21,000000,51.7400000,53.3300000,50.5600000,50.6700000,265285
05/01/21,000000,50.9500000,53.9000000,50.7000000,53.5700000,296062
06/01/21,000000,53.5200000,54.7300000,53.0200000,54.1500000,231283
07/01/21,000000,54.1300000,54.9000000,53.9400000,54.5200000,144086
08/01/21,000000,54.5600000,56.3600000,54.3400000,56.3600000,192380
10/01/21,000000,56.2400000,56.3900000,55.8800000,55.8900000,1482
11/01/21,000000,55.9100000,56.0100000,54.9900000,55.6200000,157216
12/01/21,000000,55.6600000,56.7900000,55.5100000,56.7800000,165314
13/01/21,000000,56.8300000,57.4200000,55.7700000,55.9100000,168698
14/01/21,000000,55.9300000,56.5700000,55.2400000,56.4600000,145705
15/01/21,000000,56.4100000,56.5000000,54.6400000,55.0000000,182592
17/01/21,000000,54.7500000,55.0700000,54.7500000,54.8900000,927
18/01/21,000000,54.9100000,55.2100000,54.4900000,54.7900000,78208
19/01/21,000000,55.0100000,56.0800000,54.8900000,55.9300000,144672
20/01/21,000000,56.0700000,56.6400000,55.6600000,55.6900000,144678
21/01/21,000000,55.8200000,56.2400000,55.4900000,56.1700000,109025
22/01/21,000000,56.0000000,56.0300000,54.4800000,55.2100000,164957
24/01/21,000000,55.2600000,55.4700000,55.1500000,55.4000000,1753
25/01/21,000000,55.3800000,56.0200000,55.0700000,55.9100000,109175
26/01/21,000000,55.9300000,56.3400000,55.3900000,55.8700000,85113
27/01/21,000000,55.8400000,56.1900000,54.9400000,55.3000000,164586
28/01/21,000000,55.1800000,56.2200000,54.9100000,55.0300000,187567
29/01/21,000000,55.0400000,56.0200000,54.9000000,55.1000000,197528
31/01/21,000000,54.9100000,55.0300000,54.6000000,54.9100000,3372
01/02/21,000000,54.9100000,56.5300000,54.8100000,56.2100000,186362
02/02/21,000000,56.3500000,58.0500000,56.3300000,57.8200000,196174
03/02/21,000000,57.8500000,58.9400000,57.5000000,58.6700000,174328
04/02/21,000000,58.5900000,59.1200000,58.0400000,59.1100000,152979
05/02/21,000000,59.1700000,59.7800000,59.0800000,59.6200000,117936
07/02/21,000000,59.4300000,59.9100000,59.4300000,59.9100000,2225
08/02/21,000000,59.9100000,60.7200000,59.7700000,60.6600000,155064
09/02/21,000000,60.8000000,61.3400000,60.0500000,61.2900000,167657
10/02/21,000000,61.2100000,61.6900000,60.8700000,61.1000000,147101
11/02/21,000000,61.0100000,61.5000000,60.7200000,60.8600000,106883
12/02/21,000000,60.8200000,62.8300000,60.3500000,62.7100000,166393
13/02/21,000000,62.4300000,62.4300000,62.4300000,62.4300000,1
14/02/21,000000,62.8300000,63.4400000,62.8200000,63.0900000,4264
15/02/21,000000,63.0900000,63.7600000,63.0500000,63.3300000,115472
16/02/21,000000,63.4700000,63.7000000,62.6900000,63.5600000,168745
17/02/21,000000,63.1500000,64.9600000,62.7300000,64.8900000,204702
18/02/21,000000,65.0200000,65.5200000,63.2200000,63.5300000,193223
19/02/21,000000,63.3000000,63.9400000,62.0900000,62.8400000,161564
20/02/21,000000,62.9100000,62.9100000,62.9100000,62.9100000,1
21/02/21,000000,62.6800000,63.3600000,62.5500000,63.3200000,1185
22/02/21,000000,63.3100000,65.8500000,63.1800000,65.8000000,130217
23/02/21,000000,65.5100000,66.7900000,64.4700000,65.0900000,121591
24/02/21,000000,65.0600000,67.3100000,64.8000000,67.3100000,49030
25/02/21,000000,67.2000000,67.7000000,66.4800000,67.0800000,31444
26/02/21,000000,66.8900000,66.9000000,64.2500000,64.6300000,167246
27/02/21,000000,64.4200000,64.4200000,64.4200000,64.4200000,1
28/02/21,000000,64.8500000,65.4100000,64.6900000,65.3800000,2112
01/03/21,000000,65.3900000,65.9300000,63.1700000,63.3100000,186951
02/03/21,000000,63.1200000,64.1300000,62.3800000,62.6200000,210927
03/03/21,000000,62.3800000,64.7000000,62.3800000,63.9900000,209282
04/03/21,000000,64.1000000,67.7500000,63.3300000,67.2600000,319496
05/03/21,000000,67.1600000,69.6900000,66.6700000,69.6900000,219360
06/03/21,000000,69.3600000,69.3600000,69.3600000,69.3600000,1
07/03/21,000000,69.9700000,71.1600000,69.9400000,70.4200000,6531
08/03/21,000000,70.4400000,71.3800000,67.8000000,68.1200000,211363
09/03/21,000000,68.1300000,69.3300000,67.1200000,67.3000000,174218
10/03/21,000000,67.4600000,68.4200000,66.5000000,68.1800000,214312
11/03/21,000000,68.4500000,69.8400000,67.9900000,69.6200000,163237
12/03/21,000000,69.5900000,69.9000000,69.0300000,69.2300000,133248
14/03/21,000000,69.0800000,69.7200000,69.0700000,69.5000000,1612
15/03/21,000000,69.4900000,70.0300000,67.8200000,68.7900000,167130
16/03/21,000000,68.8100000,68.9400000,67.3600000,68.4700000,149275
17/03/21,000000,68.3900000,68.8900000,66.9600000,67.7400000,180678
18/03/21,000000,67.7700000,68.1500000,61.4500000,62.8700000,334604
19/03/21,000000,62.9900000,64.9500000,62.0700000,64.4600000,263030
21/03/21,000000,64.5300000,64.7600000,63.9200000,63.9700000,1354
22/03/21,000000,63.9900000,65.1200000,63.4500000,64.2900000,131287
23/03/21,000000,64.3000000,64.3000000,60.2700000,60.3800000,218034
24/03/21,000000,60.5000000,64.5700000,60.4700000,64.2200000,160551
25/03/21,000000,63.9900000,64.1900000,60.9800000,61.8400000,141197
26/03/21,000000,62.0100000,64.7500000,61.8500000,64.2200000,134804
28/03/21,000000,64.4300000,64.4800000,63.9400000,64.3700000,2205
29/03/21,000000,64.3700000,65.3400000,63.0100000,65.1900000,183264
30/03/21,000000,65.3900000,65.3900000,63.5000000,64.0200000,174893
31/03/21,000000,63.9500000,64.8300000,62.5300000,63.0700000,198324
01/04/21,000000,63.1200000,65.1700000,62.3800000,64.6500000,304764
04/04/21,000000,64.5700000,64.8100000,64.2700000,64.6500000,2553
05/04/21,000000,64.6500000,64.7600000,61.2500000,62.3000000,146030
06/04/21,000000,62.3200000,64.2800000,62.0800000,62.6500000,190633
07/04/21,000000,62.6000000,63.5500000,61.6000000,62.9000000,219071
08/04/21,000000,63.0200000,63.4300000,62.3800000,63.3700000,153244
09/04/21,000000,63.2800000,63.4900000,62.5700000,63.0500000,117831
11/04/21,000000,63.0600000,63.3200000,63.0200000,63.2700000,1434
12/04/21,000000,63.2800000,64.3100000,62.4100000,63.2000000,162648
13/04/21,000000,63.2400000,64.1900000,63.1800000,63.9600000,139573
14/04/21,000000,64.0100000,66.9000000,63.8800000,66.2800000,201361
15/04/21,000000,66.3800000,67.0300000,65.9500000,66.8400000,136336
16/04/21,000000,66.8600000,67.3800000,66.4400000,66.7200000,114344
18/04/21,000000,66.7000000,66.7700000,66.3800000,66.4000000,2192
19/04/21,000000,66.4000000,67.2300000,66.1700000,67.1600000,111035
20/04/21,000000,67.2000000,68.0800000,65.5100000,66.3100000,196607
21/04/21,000000,66.2200000,66.5200000,64.9600000,65.0800000,169683
22/04/21,000000,65.1300000,65.8300000,64.5800000,65.7500000,124541
23/04/21,000000,65.8000000,66.3000000,65.1600000,66.1200000,106086
25/04/21,000000,66.1000000,66.2000000,65.8400000,65.8700000,436
26/04/21,000000,65.8600000,66.2600000,63.9300000,65.1700000,126247
27/04/21,000000,65.3000000,66.2200000,65.0800000,66.0900000,126115
28/04/21,000000,66.0500000,67.3700000,65.5400000,66.5200000,190337
29/04/21,000000,66.6700000,68.4400000,66.6400000,68.0200000,181769
30/04/21,000000,67.9000000,67.9700000,66.2500000,66.4400000,187712
02/05/21,000000,66.7000000,66.9500000,66.6900000,66.9200000,556
03/05/21,000000,66.9300000,67.8200000,66.1000000,67.6600000,93494
04/05/21,000000,67.7500000,69.5000000,67.3700000,69.4900000,179461
05/05/21,000000,69.3500000,69.9500000,68.3500000,68.5500000,198774
06/05/21,000000,68.4700000,69.3700000,67.9300000,68.2800000,177697
07/05/21,000000,68.2600000,68.6500000,67.3900000,68.2700000,148711
09/05/21,000000,68.7400000,68.9900000,68.5700000,68.9000000,3550
10/05/21,000000,68.9200000,69.2000000,67.4100000,68.2200000,147198
11/05/21,000000,68.2900000,68.7500000,67.1300000,68.6500000,191496
12/05/21,000000,68.7800000,69.9000000,68.1800000,69.0000000,188210
13/05/21,000000,68.8800000,69.0400000,66.4800000,67.0500000,203148
14/05/21,000000,67.0000000,68.8900000,66.5000000,68.8300000,166670
16/05/21,000000,68.9200000,69.0400000,68.7400000,68.9100000,1762
17/05/21,000000,68.9000000,69.6200000,68.1800000,69.6000000,131444
18/05/21,000000,69.6100000,70.2400000,67.2800000,68.5900000,216751
19/05/21,000000,68.4100000,68.4600000,65.3000000,66.6900000,235152
20/05/21,000000,66.6300000,67.1700000,64.8000000,65.0500000,180066
21/05/21,000000,65.2200000,66.9400000,64.5700000,66.7300000,154474
23/05/21,000000,66.4400000,66.7200000,66.4400000,66.4600000,363
24/05/21,000000,66.4700000,68.6400000,66.4400000,68.4500000,118683
25/05/21,000000,68.4700000,68.9000000,67.8300000,68.6300000,93896
26/05/21,000000,68.5500000,69.1700000,67.8800000,68.6900000,113171
27/05/21,000000,68.6600000,69.2600000,67.9600000,69.2100000,139223
28/05/21,000000,69.4700000,69.7400000,68.5700000,69.0200000,183080
30/05/21,000000,68.9800000,69.1100000,68.8700000,68.9400000,290
31/05/21,000000,68.9300000,69.8200000,68.7500000,69.4600000,59625
01/06/21,000000,69.3900000,71.3400000,69.2900000,70.6300000,213854
02/06/21,000000,70.5500000,71.4800000,70.3500000,71.2000000,135464
03/06/21,000000,71.2700000,71.9900000,70.6600000,71.3900000,145411
04/06/21,000000,71.2500000,72.1700000,70.7300000,71.8200000,129108
06/06/21,000000,71.8200000,71.9600000,71.6800000,71.9500000,530
07/06/21,000000,71.9500000,72.2700000,71.1000000,71.5000000,121467
08/06/21,000000,71.4200000,72.4200000,70.7100000,72.0500000,164520
09/06/21,000000,72.1700000,72.8700000,71.8200000,72.0200000,137944
10/06/21,000000,72.0300000,72.9300000,70.9500000,72.4000000,191185
11/06/21,000000,72.4100000,73.0900000,71.8800000,72.6200000,144041
13/06/21,000000,72.7000000,72.8400000,72.5900000,72.7700000,808
14/06/21,000000,72.7600000,73.6400000,72.6200000,73.0700000,113422
15/06/21,000000,73.0300000,74.3300000,72.7900000,74.2700000,139179
16/06/21,000000,74.2600000,74.9600000,73.8600000,73.8700000,169164
17/06/21,000000,73.8000000,74.5000000,72.0100000,72.9900000,214819
18/06/21,000000,73.0000000,73.7600000,72.1800000,73.2200000,144117
20/06/21,000000,73.3300000,73.8100000,73.3100000,73.6700000,1076
21/06/21,000000,73.6700000,74.9500000,72.9800000,74.8400000,152867
